,filename,ratio,weight,seed,min
1873,N-t2d150.02,0.1,0.9,7,15203.0
1874,N-t2d150.01,0.1,0.9,8,15298.0
1875,N-t2d150.01,0.1,0.9,3,15300.0
1876,N-t2d150.02,0.1,0.99,4,15390.0
1877,N-t2d150.01,0.1,0.8,4,15476.0
1878,N-t2d150.01,0.1,0.9,9,15482.0
1879,N-t2d150.02,0.1,0.8,4,15524.0
1880,N-t2d150.01,0.2,0.9,0,15562.0
1881,N-t2d150.02,0.3,0.99,3,15603.0
1882,N-t2d150.01,0.3,0.99,3,15757.0
1883,N-t2d150.02,0.1,0.9,5,15818.0
1884,N-t2d150.02,0.1,0.8,5,15822.0
1885,N-t2d150.01,0.2,0.9,2,15875.0
1886,N-t2d150.01,0.2,0.99,5,15876.0
1887,N-t2d150.01,0.4,0.99,2,15878.0
1888,N-t2d150.01,0.1,0.8,3,15963.0
1889,N-t2d150.01,0.2,0.9,6,16144.0
1890,N-t2d150.01,0.2,0.99,6,16159.0
1891,N-t2d150.02,0.2,0.9,2,16163.0
1892,N-t2d150.02,0.1,0.8,2,16345.0
1893,N-t2d150.01,0.1,0.8,2,16377.0
1894,N-t2d150.02,0.1,0.8,1,16395.0
1895,N-t2d150.01,0.1,0.9,7,16415.0
1896,N-t2d150.02,0.5,0.99,1,16460.0
1897,N-t2d150.01,0.3,0.99,6,16677.0
1898,N-t2d150.02,0.3,0.99,9,16714.0
1899,N-t2d150.02,0.2,0.99,8,16765.0
1900,N-t2d150.01,0.5,0.99,9,16806.0
1901,N-t2d150.02,0.5,0.99,5,16881.0
1902,N-t2d150.01,0.5,0.99,5,16935.0
1903,N-t2d150.02,0.4,0.99,3,16945.0
1904,N-t2d150.02,0.2,0.9,1,17064.0
1905,N-t2d150.02,0.4,0.99,5,17094.0
1906,N-t2d150.02,0.2,0.9,7,17115.0
1907,N-t2d150.01,0.1,0.8,5,17241.0
1908,N-t2d150.01,0.3,0.9,6,17261.0
1909,N-t2d150.02,0.5,0.99,3,17277.0
1910,N-t2d150.02,0.2,0.9,4,17368.0
1911,N-t2d150.01,0.3,0.9,8,17411.0
1912,N-t2d150.01,0.5,0.99,6,17544.0
1913,N-t2d150.01,0.4,0.99,1,17908.0
1914,N-t2d150.02,0.5,0.99,7,18030.0
1915,N-t2d150.02,0.2,0.9,0,18074.0
1916,N-t2d150.01,0.5,0.99,0,18092.0
1917,N-t2d150.01,0.5,0.99,2,18125.0
1918,N-t2d150.02,0.5,0.99,9,18237.0
1919,N-t2d150.01,0.5,0.99,8,18328.0
1920,N-t2d150.02,0.4,0.99,4,18518.0
1921,N-t2d150.02,0.5,0.99,4,18547.0
1922,N-t2d150.01,0.2,0.9,4,18548.0
1923,N-t2d150.01,0.2,0.8,3,18605.0
1924,N-t2d150.02,0.3,0.9,1,18823.0
1925,N-t2d150.01,0.3,0.9,0,18869.0
1926,N-t2d150.01,0.3,0.99,8,18870.0
1927,N-t2d150.01,0.3,0.9,4,18937.0
1928,N-t2d150.02,0.5,0.99,6,19125.0
1929,N-t2d150.02,0.2,0.7,6,19222.0
1930,N-t2d150.02,0.5,0.99,8,19292.0
1931,N-t2d150.01,0.5,0.99,7,19310.0
1932,N-t2d150.02,0.1,0.6,2,19333.0
1933,N-t2d150.02,0.2,0.8,4,19353.0
1934,N-t2d150.02,0.3,0.99,8,19361.0
1935,N-t2d150.02,0.1,0.6,1,19421.0
1936,N-t2d150.01,0.2,0.8,9,19467.0
1937,N-t2d150.01,0.3,0.9,5,19512.0
1938,N-t2d150.02,0.2,0.8,7,19747.0
1939,N-t2d150.01,0.2,0.7,0,19751.0
1940,N-t2d150.01,0.2,0.8,6,19827.0
1941,N-p50-01,0.1,0.9,1,19903.0
1942,N-t2d150.02,0.4,0.9,1,20053.0
1943,N-t2d150.02,0.4,0.9,6,20064.0
1944,N-p50-01,0.2,0.99,3,20065.0
1945,N-t2d150.02,0.3,0.9,5,20138.0
1946,N-t2d150.01,0.2,0.7,8,20162.0
1947,N-p50-01,0.1,0.9,0,20174.0
1948,N-t2d150.02,0.3,0.8,7,20301.0
1949,N-t2d150.02,0.2,0.8,1,20337.0
1950,N-p50-01,0.5,0.99,3,20380.0
1951,N-p50-01,0.1,0.8,1,20412.0
1952,N-p50-01,0.1,0.8,0,20428.0
1953,N-p50-01,0.5,0.99,7,20437.0
1954,N-t2d150.01,0.2,0.8,1,20441.0
1955,N-t2d150.01,0.1,0.6,1,20457.0
1956,N-p50-01,0.5,0.99,0,20460.0
1957,N-p50-01,0.2,0.99,0,20466.0
1958,N-t2d150.02,0.2,0.8,0,20506.0
1959,N-t2d150.02,0.5,0.9,7,20570.0
1960,N-p50-01,0.1,0.9,4,20586.0
1961,N-p50-01,0.2,0.99,8,20592.0
1962,N-t2d150.02,0.1,0.6,0,20647.0
1963,N-p50-01,0.2,0.8,8,20650.0
1964,N-p50-01,0.1,0.99,6,20673.0
1965,N-p50-01,0.2,0.99,6,20693.0
1966,N-p50-01,0.2,0.8,1,20705.0
1967,N-p50-02,0.1,0.9,9,20706.0
1968,N-p50-01,0.4,0.99,1,20727.0
1969,N-t2d150.01,0.2,0.8,0,20735.0
1970,N-t2d150.01,0.2,0.8,7,20753.0
1971,N-p50-01,0.1,0.9,2,20754.0
1972,N-p50-02,0.1,0.7,9,20760.0
1973,N-p50-01,0.3,0.99,8,20777.0
1974,N-p50-01,0.2,0.9,8,20786.0
1975,N-p50-02,0.3,0.99,3,20812.0
1976,N-p50-01,0.2,0.9,6,20830.0
1977,N-p50-01,0.2,0.9,7,20843.0
1978,N-p50-02,0.1,0.9,3,20846.0
1979,N-t2d150.02,0.4,0.9,0,20859.0
1980,N-p50-01,0.1,0.8,4,20874.0
1981,N-t2d150.01,0.1,0.6,0,20876.0
1982,N-p50-01,0.2,0.9,2,20899.0
1983,N-p50-01,0.3,0.9,1,20923.0
1984,N-p50-01,0.1,0.7,2,20926.0
1985,N-p50-01,0.1,0.8,2,20946.0
1986,N-p50-01,0.4,0.99,7,20958.0
1987,N-p50-01,0.1,0.8,9,20966.0
1988,N-p50-01,0.2,0.99,2,20987.0
1989,N-t2d150.02,0.2,0.7,0,20991.0
1990,N-t2d150.02,0.4,0.9,2,21018.0
1991,N-p50-02,0.4,0.99,0,21039.0
1992,N-p50-01,0.3,0.99,5,21039.0
1993,N-p50-01,0.3,0.99,1,21045.0
1994,N-p50-01,0.3,0.99,2,21046.0
1995,N-p50-01,0.2,0.9,4,21047.0
1996,N-p50-02,0.3,0.99,9,21054.0
1997,N-p50-01,0.3,0.99,3,21105.0
1998,N-p50-01,0.1,0.6,4,21109.0
1999,N-t2d150.02,0.4,0.8,1,21115.0
2000,N-p50-01,0.2,0.99,4,21118.0
2001,N-p50-01,0.1,0.7,7,21124.0
2002,N-p50-01,0.1,0.9,7,21130.0
2003,N-p50-01,0.2,0.9,0,21131.0
2004,N-t2d150.01,0.3,0.8,8,21140.0
2005,N-p50-02,0.4,0.99,2,21152.0
2006,N-p50-01,0.1,0.99,1,21182.0
2007,N-p50-01,0.2,0.8,0,21205.0
2008,N-t2d150.02,0.4,0.9,7,21212.0
2009,N-p50-01,0.4,0.99,9,21213.0
2010,N-p50-01,0.1,0.99,7,21220.0
2011,N-p50-02,0.1,0.9,0,21221.0
2012,N-p50-01,0.1,0.9,5,21222.0
2013,N-p50-01,0.1,0.9,9,21231.0
2014,N-p50-01,0.1,0.7,1,21241.0
2015,N-t2d150.01,0.4,0.9,3,21254.0
2016,N-p50-01,0.1,0.7,0,21273.0
2017,N-p50-01,0.4,0.99,0,21278.0
2018,N-p50-01,0.2,0.7,8,21285.0
2019,N-p50-01,0.3,0.99,9,21296.0
2020,N-p50-01,0.2,0.8,2,21298.0
2021,N-p50-01,0.1,0.8,7,21315.0
2022,N-p50-01,0.5,0.99,8,21316.0
2023,N-p50-01,0.1,0.8,8,21325.0
2024,N-p50-02,0.1,0.9,4,21334.0
2025,N-p50-01,0.1,0.6,0,21346.0
2026,N-t2d150.02,0.2,0.7,9,21347.0
2027,N-p50-01,0.1,0.99,3,21355.0
2028,N-p50-01,0.2,0.9,3,21356.0
2029,N-p50-01,0.1,0.9,6,21357.0
2030,N-p50-01,0.1,0.8,5,21386.0
2031,N-p50-01,0.2,0.7,7,21386.0
2032,N-t2d150.01,0.2,0.7,6,21392.0
2033,N-p50-01,0.2,0.8,9,21398.0
2034,N-p50-01,0.5,0.99,4,21405.0
2035,N-p50-01,0.2,0.99,7,21408.0
2036,N-p50-02,0.3,0.9,9,21450.0
2037,N-p50-02,0.5,0.99,8,21459.0
2038,N-p50-01,0.3,0.9,8,21461.0
2039,N-t2d150.01,0.2,0.7,7,21468.0
2040,N-p50-02,0.4,0.99,6,21476.0
2041,N-t2d150.02,0.5,0.99,2,21487.0
2042,N-p50-01,0.1,0.99,0,21489.0
2043,N-t2d150.02,0.3,0.9,8,21492.0
2044,N-t2d150.02,0.2,0.7,7,21498.0
2045,N-p50-01,0.3,0.8,1,21501.0
2046,N-p50-01,0.1,0.6,2,21503.0
2047,N-p50-01,0.5,0.99,6,21511.0
2048,N-p50-02,0.2,0.99,7,21518.0
2049,N-p50-02,0.1,0.99,4,21519.0
2050,N-p50-02,0.2,0.99,6,21520.0
2051,N-p50-01,0.4,0.99,8,21526.0
2052,N-p50-01,0.1,0.9,8,21534.0
2053,N-p50-01,0.3,0.99,7,21538.0
2054,N-p50-01,0.2,0.7,1,21563.0
2055,N-p50-01,0.1,0.7,8,21571.0
2056,N-p50-02,0.5,0.99,9,21576.0
2057,N-p50-02,0.5,0.99,2,21583.0
2058,N-p50-01,0.2,0.8,6,21587.0
2059,N-p50-02,0.1,0.9,1,21601.0
2060,N-t2d150.01,0.1,0.6,2,21606.0
2061,N-p50-01,0.4,0.99,3,21608.0
2062,N-t2d150.02,0.3,0.8,5,21618.0
2063,N-p50-02,0.1,0.7,3,21623.0
2064,N-p50-02,0.3,0.99,0,21630.0
2065,N-t2d150.02,0.5,0.9,2,21636.0
2066,N-p50-01,0.3,0.99,0,21637.0
2067,N-p50-01,0.1,0.99,2,21650.0
2068,N-p50-01,0.1,0.99,8,21652.0
2069,N-p50-02,0.2,0.99,8,21661.0
2070,N-p50-01,0.1,0.6,1,21662.0
2071,N-p50-01,0.1,0.99,5,21664.0
2072,N-p50-01,0.2,0.8,5,21671.0
2073,N-t2d150.02,0.4,0.8,7,21692.0
2074,N-p50-01,0.2,0.99,9,21694.0
2075,N-p50-02,0.2,0.99,5,21694.0
2076,N-p50-02,0.4,0.99,5,21696.0
2077,N-p50-02,0.1,0.9,5,21698.0
2078,N-t2d150.02,0.4,0.9,3,21704.0
2079,N-p50-02,0.3,0.99,2,21712.0
2080,N-p50-02,0.2,0.9,9,21713.0
2081,N-t2d150.02,0.2,0.8,3,21715.0
2082,N-t2d150.01,0.2,0.8,4,21745.0
2083,N-p50-02,0.1,0.9,8,21751.0
2084,N-p50-01,0.3,0.9,6,21765.0
2085,N-p50-02,0.2,0.8,9,21768.0
2086,N-t2d150.02,0.3,0.8,1,21775.0
2087,N-p50-02,0.1,0.6,3,21782.0
2088,N-p50-01,0.4,0.99,4,21785.0
2089,N-p50-02,0.1,0.99,9,21789.0
2090,N-p50-02,0.1,0.99,7,21794.0
2091,N-p50-02,0.2,0.9,3,21821.0
2092,N-p50-02,0.1,0.8,9,21821.0
2093,N-p50-01,0.2,0.99,5,21826.0
2094,N-t2d150.01,0.3,0.8,0,21827.0
2095,N-t2d150.01,0.4,0.9,7,21846.0
2096,N-p50-02,0.5,0.99,1,21848.0
2097,N-t2d150.02,0.3,0.8,8,21848.0
2098,N-t2d150.01,0.2,0.7,9,21853.0
2099,N-p50-02,0.1,0.8,8,21855.0
2100,N-p50-02,0.1,0.7,0,21877.0
2101,N-p50-02,0.1,0.8,1,21884.0
2102,N-p50-02,0.2,0.9,7,21908.0
2103,N-p50-01,0.2,0.8,3,21912.0
2104,N-p50-01,0.4,0.9,4,21916.0
2105,N-p50-02,0.1,0.8,6,21924.0
2106,N-p50-01,0.1,0.8,6,21927.0
2107,N-p50-02,0.4,0.99,9,21928.0
2108,N-p50-01,0.1,0.99,9,21930.0
2109,N-p50-01,0.2,0.9,9,21958.0
2110,N-p50-01,0.4,0.99,5,21958.0
2111,N-p50-01,0.5,0.99,5,21974.0
2112,N-p50-01,0.3,0.9,7,21979.0
2113,N-p50-02,0.2,0.8,3,22005.0
2114,N-p50-02,0.4,0.99,8,22020.0
2115,N-p50-01,0.1,0.6,7,22025.0
2116,N-p50-01,0.4,0.99,2,22029.0
2117,N-p50-02,0.1,0.8,7,22035.0
2118,N-p50-01,0.5,0.9,0,22038.0
2119,N-p50-02,0.4,0.99,7,22043.0
2120,N-p50-02,0.1,0.99,8,22048.0
2121,N-p50-02,0.1,0.99,0,22051.0
2122,N-p50-02,0.5,0.99,5,22056.0
2123,N-p50-02,0.5,0.99,7,22061.0
2124,N-t2d150.01,0.1,0.6,3,22066.0
2125,N-p50-02,0.4,0.99,1,22069.0
2126,N-p50-02,0.3,0.99,4,22072.0
2127,N-p50-01,0.5,0.99,1,22072.0
2128,N-p50-02,0.5,0.99,0,22075.0
2129,N-p50-02,0.4,0.99,4,22078.0
2130,N-p50-02,0.1,0.8,3,22079.0
2131,N-p50-01,0.1,0.7,4,22096.0
2132,N-p50-01,0.2,0.9,5,22096.0
2133,N-p50-01,0.2,0.7,0,22096.0
2134,N-p50-01,0.3,0.99,4,22101.0
2135,N-p50-01,0.2,0.99,1,22108.0
2136,N-p50-02,0.1,0.8,5,22120.0
2137,N-t2d150.01,0.3,0.8,6,22122.0
2138,N-p50-01,0.3,0.99,6,22140.0
2139,N-p50-01,0.1,0.7,9,22151.0
2140,N-p50-02,0.2,0.7,9,22154.0
2141,N-p50-02,0.4,0.9,9,22157.0
2142,N-p50-02,0.2,0.99,3,22166.0
2143,N-p50-02,0.2,0.9,6,22166.0
2144,N-p50-02,0.2,0.7,2,22185.0
2145,N-p50-01,0.4,0.99,6,22193.0
2146,N-p50-01,0.1,0.6,9,22200.0
2147,N-p50-01,0.1,0.6,5,22202.0
2148,N-p50-01,0.2,0.8,7,22204.0
2149,N-p50-01,0.3,0.8,6,22205.0
2150,N-p50-02,0.3,0.99,7,22209.0
2151,N-p50-01,0.1,0.7,6,22216.0
2152,N-p50-02,0.2,0.9,2,22218.0
2153,N-p50-01,0.1,0.6,3,22224.0
2154,N-t2d150.02,0.3,0.8,3,22236.0
2155,N-p50-02,0.2,0.7,4,22245.0
2156,N-p50-02,0.1,0.6,2,22255.0
2157,N-p50-02,0.1,0.9,6,22282.0
2158,N-t2d150.01,0.3,0.8,3,22287.0
2159,N-p50-01,0.4,0.9,0,22288.0
2160,N-p50-01,0.3,0.9,0,22301.0
2161,N-p50-02,0.1,0.7,4,22305.0
2162,N-p50-02,0.3,0.99,5,22309.0
2163,N-p50-02,0.1,0.9,2,22311.0
2164,N-p50-02,0.1,0.8,0,22317.0
2165,N-p50-02,0.3,0.9,5,22319.0
2166,N-p50-02,0.2,0.99,1,22320.0
2167,N-p50-02,0.3,0.8,7,22324.0
2168,N-p50-02,0.3,0.8,5,22335.0
2169,N-p50-01,0.1,0.6,8,22338.0
2170,N-p50-02,0.5,0.99,6,22343.0
2171,N-p50-02,0.3,0.9,6,22343.0
2172,N-p50-02,0.1,0.6,4,22346.0
2173,N-p50-02,0.1,0.99,5,22350.0
2174,N-p50-02,0.3,0.8,2,22355.0
2175,N-t2d150.02,0.2,0.8,6,22364.0
2176,N-p50-02,0.2,0.99,0,22373.0
2177,N-p50-02,0.3,0.99,6,22380.0
2178,N-p50-01,0.1,0.8,3,22381.0
2179,N-p50-01,0.1,0.99,4,22382.0
2180,N-p50-01,0.4,0.8,6,22382.0
2181,N-t2d150.02,0.2,0.6,7,22383.0
2182,N-p50-01,0.1,0.9,3,22385.0
2183,N-p50-01,0.3,0.9,4,22386.0
2184,N-p50-01,0.3,0.9,2,22386.0
2185,N-p50-02,0.1,0.9,7,22386.0
2186,N-p50-01,0.3,0.9,3,22400.0
2187,N-p50-01,0.3,0.8,5,22405.0
2188,N-p50-01,0.1,0.7,5,22415.0
2189,N-p50-02,0.2,0.7,1,22424.0
2190,N-p50-01,0.5,0.9,1,22437.0
2191,N-p50-02,0.1,0.7,2,22443.0
2192,N-p50-02,0.2,0.9,8,22444.0
2193,N-p50-02,0.3,0.9,0,22456.0
2194,N-p50-01,0.2,0.7,4,22460.0
2195,N-p50-02,0.1,0.8,2,22461.0
2196,N-p50-02,0.1,0.99,2,22462.0
2197,N-p50-01,0.4,0.8,1,22465.0
2198,N-p50-01,0.5,0.99,9,22481.0
2199,N-p50-02,0.1,0.6,7,22492.0
2200,N-p50-02,0.4,0.99,3,22499.0
2201,N-p50-02,0.3,0.99,1,22504.0
2202,N-p50-02,0.3,0.9,2,22513.0
2203,N-p50-01,0.4,0.9,2,22517.0
2204,N-p50-02,0.3,0.9,8,22521.0
2205,N-p50-02,0.1,0.7,7,22528.0
2206,N-p50-01,0.4,0.9,7,22537.0
2207,N-p50-02,0.2,0.9,5,22545.0
2208,N-p50-02,0.2,0.9,0,22545.0
2209,N-p50-02,0.1,0.99,6,22546.0
2210,N-t2d150.02,0.1,0.6,3,22548.0
2211,N-p50-01,0.2,0.6,0,22560.0
2212,N-p50-02,0.2,0.8,8,22581.0
2213,N-t2d150.01,0.3,0.8,7,22583.0
2214,N-p50-01,0.3,0.7,7,22584.0
2215,N-p50-02,0.5,0.9,2,22585.0
2216,N-p50-01,0.2,0.6,1,22588.0
2217,N-p50-01,0.4,0.9,9,22590.0
2218,N-p50-02,0.2,0.99,4,22592.0
2219,N-p50-01,0.2,0.9,1,22593.0
2220,N-p50-02,0.1,0.7,8,22596.0
2221,N-p50-02,0.2,0.9,1,22598.0
2222,N-p50-02,0.1,0.99,1,22598.0
2223,N-p50-01,0.3,0.9,5,22599.0
2224,N-p50-01,0.4,0.9,3,22609.0
2225,N-t2d150.02,0.3,0.7,2,22611.0
2226,N-p50-01,0.3,0.9,9,22626.0
2227,N-p50-02,0.2,0.8,2,22630.0
2228,N-p50-02,0.1,0.7,5,22635.0
2229,N-p50-02,0.3,0.9,1,22644.0
2230,N-p50-01,0.1,0.6,6,22657.0
2231,N-t2d150.01,0.5,0.9,2,22671.0
2232,N-p50-02,0.2,0.99,9,22675.0
2233,N-p50-02,0.1,0.99,3,22689.0
2234,N-p50-01,0.3,0.8,7,22693.0
2235,N-p50-01,0.2,0.7,9,22725.0
2236,N-p50-02,0.3,0.8,8,22740.0
2237,N-t2d150.02,0.3,0.8,6,22747.0
2238,N-p50-02,0.3,0.9,4,22754.0
2239,N-p50-02,0.2,0.99,2,22766.0
2240,N-p50-01,0.4,0.9,1,22786.0
2241,N-p50-02,0.2,0.7,0,22814.0
2242,N-p50-02,0.3,0.8,3,22819.0
2243,N-p50-01,0.3,0.8,3,22825.0
2244,N-p50-02,0.2,0.7,3,22827.0
2245,N-p50-02,0.2,0.8,5,22835.0
2246,N-p50-02,0.2,0.8,0,22840.0
2247,N-p50-01,0.2,0.7,3,22840.0
2248,N-p50-02,0.1,0.6,5,22849.0
2249,N-p50-02,0.3,0.8,1,22853.0
2250,N-p50-01,0.4,0.9,8,22862.0
2251,N-p50-02,0.4,0.9,1,22864.0
2252,N-p50-01,0.4,0.8,5,22867.0
2253,N-p50-02,0.1,0.6,8,22887.0
2254,N-p50-02,0.4,0.8,2,22888.0
2255,N-t2d150.01,0.4,0.9,1,22889.0
2256,N-p50-02,0.1,0.8,4,22893.0
2257,N-t2d150.02,0.2,0.7,8,22895.0
2258,N-p50-01,0.2,0.8,4,22895.0
2259,N-p50-02,0.2,0.8,6,22902.0
2260,N-p50-02,0.3,0.9,7,22907.0
2261,N-p50-02,0.4,0.9,0,22928.0
2262,N-p50-02,0.5,0.99,3,22967.0
2263,N-p50-02,0.2,0.9,4,22988.0
2264,N-p50-02,0.5,0.99,4,23022.0
2265,N-p50-02,0.4,0.9,4,23032.0
2266,N-p50-02,0.5,0.8,5,23058.0
2267,N-p50-01,0.3,0.8,9,23075.0
2268,N-p50-01,0.4,0.9,6,23075.0
2269,N-p50-02,0.1,0.6,1,23078.0
2270,N-t2d150.02,0.3,0.8,4,23100.0
2271,N-p50-02,0.2,0.7,5,23101.0
2272,N-p50-02,0.5,0.9,9,23127.0
2273,N-p50-02,0.4,0.9,6,23128.0
2274,N-p50-01,0.3,0.7,9,23129.0
2275,N-p50-01,0.2,0.7,6,23147.0
2276,N-p50-02,0.1,0.6,9,23161.0
2277,N-p50-01,0.3,0.8,2,23174.0
2278,N-p50-01,0.4,0.7,1,23181.0
2279,N-t2d150.01,0.2,0.6,8,23183.0
2280,N-p50-01,0.5,0.9,5,23184.0
2281,N-t2d150.02,0.5,0.9,5,23184.0
2282,N-p50-02,0.3,0.99,8,23190.0
2283,N-p50-01,0.5,0.8,0,23217.0
2284,N-p50-01,0.5,0.9,9,23242.0
2285,N-p50-01,0.3,0.7,2,23267.0
2286,N-p50-01,0.2,0.6,2,23277.0
2287,N-p50-01,0.2,0.7,5,23277.0
2288,N-t2d150.02,0.2,0.6,3,23308.0
2289,N-p50-01,0.5,0.9,7,23323.0
2290,N-p50-02,0.2,0.7,8,23335.0
2291,N-p50-01,0.3,0.7,0,23335.0
2292,N-p50-02,0.2,0.7,7,23346.0
2293,N-p50-02,0.2,0.8,7,23347.0
2294,N-p50-02,0.4,0.8,3,23366.0
2295,N-p50-01,0.4,0.8,0,23368.0
2296,N-p50-02,0.5,0.9,6,23370.0
2297,N-p50-02,0.2,0.8,1,23376.0
2298,N-p50-01,0.5,0.9,6,23390.0
2299,N-p50-01,0.5,0.99,2,23404.0
2300,N-p50-01,0.5,0.9,8,23417.0
2301,N-p50-02,0.1,0.7,6,23417.0
2302,N-t2d150.01,0.4,0.9,0,23428.0
2303,N-p50-02,0.4,0.8,1,23442.0
2304,N-p50-01,0.2,0.6,3,23446.0
2305,N-t2d150.01,0.4,0.9,6,23447.0
2306,N-p50-02,0.1,0.7,1,23454.0
2307,N-t2d150.01,0.4,0.8,0,23457.0
2308,N-p50-01,0.3,0.8,8,23458.0
2309,N-p50-01,0.1,0.7,3,23459.0
2310,N-t2d150.02,0.3,0.8,9,23467.0
2311,N-p50-01,0.3,0.8,4,23481.0
2312,N-p50-01,0.2,0.6,7,23483.0
2313,N-p50-02,0.2,0.6,9,23485.0
2314,N-p50-01,0.2,0.7,2,23489.0
2315,N-p50-02,0.2,0.6,2,23512.0
2316,N-p50-02,0.4,0.9,5,23518.0
2317,N-p50-02,0.1,0.6,6,23529.0
2318,N-p50-02,0.4,0.8,7,23537.0
2319,N-p50-02,0.2,0.6,1,23541.0
2320,N-p50-02,0.3,0.9,3,23552.0
2321,N-p50-02,0.4,0.9,7,23555.0
2322,N-t2d150.02,0.2,0.6,5,23572.0
2323,N-p50-01,0.4,0.8,7,23630.0
2324,N-p50-01,0.3,0.8,0,23639.0
2325,N-p50-02,0.3,0.8,4,23640.0
2326,N-p50-02,0.5,0.9,7,23647.0
2327,N-p50-02,0.3,0.7,9,23679.0
2328,N-p50-02,0.2,0.6,5,23682.0
2329,N-p50-02,0.3,0.7,8,23694.0
2330,N-p50-01,0.2,0.6,9,23721.0
2331,N-t2d150.01,0.4,0.9,2,23727.0
2332,N-p50-01,0.2,0.6,8,23728.0
2333,N-p50-01,0.3,0.7,6,23748.0
2334,N-p50-02,0.4,0.9,2,23786.0
2335,N-p50-02,0.5,0.9,5,23787.0
2336,N-p50-02,0.1,0.6,0,23787.0
2337,N-p50-02,0.3,0.7,5,23819.0
2338,N-p50-01,0.5,0.8,3,23819.0
2339,N-p50-01,0.3,0.7,1,23839.0
2340,N-p50-01,0.4,0.9,5,23845.0
2341,N-p50-01,0.5,0.9,3,23899.0
2342,N-p50-01,0.2,0.6,5,23899.0
2343,N-p50-02,0.2,0.6,7,23919.0
2344,N-p50-02,0.5,0.9,3,23929.0
2345,N-p50-01,0.5,0.9,2,23932.0
2346,N-p50-02,0.2,0.7,6,23955.0
2347,N-p50-02,0.2,0.6,4,24039.0
2348,N-p50-02,0.3,0.7,3,24039.0
2349,N-p50-01,0.5,0.8,2,24048.0
2350,N-p50-02,0.3,0.8,0,24055.0
2351,N-p50-02,0.4,0.8,5,24056.0
2352,N-p50-02,0.3,0.8,6,24083.0
2353,N-p50-02,0.4,0.8,9,24093.0
2354,N-p50-02,0.2,0.6,3,24096.0
2355,N-p50-01,0.4,0.8,2,24101.0
2356,N-p50-02,0.4,0.9,3,24124.0
2357,N-p50-01,0.4,0.7,0,24130.0
2358,N-p50-02,0.5,0.9,8,24139.0
2359,N-p50-02,0.4,0.9,8,24157.0
2360,N-p50-01,0.3,0.6,2,24165.0
2361,N-p50-02,0.3,0.8,9,24166.0
2362,N-p50-02,0.3,0.7,7,24179.0
2363,N-p50-02,0.3,0.6,7,24181.0
2364,N-p50-02,0.5,0.9,1,24183.0
2365,N-p50-02,0.2,0.8,4,24201.0
2366,N-p50-01,0.5,0.7,0,24230.0
2367,N-t2d150.01,0.4,0.8,9,24241.0
2368,N-t2d150.02,0.3,0.7,4,24247.0
2369,N-p50-02,0.5,0.9,4,24265.0
2370,N-p50-02,0.4,0.7,5,24270.0
2371,N-p50-02,0.3,0.7,2,24296.0
2372,N-t2d150.02,0.3,0.7,8,24310.0
2373,N-p50-01,0.5,0.9,4,24313.0
2374,N-p50-01,0.3,0.7,3,24314.0
2375,N-p50-02,0.4,0.8,8,24322.0
2376,N-p50-01,0.4,0.7,8,24324.0
2377,N-p50-02,0.2,0.6,6,24324.0
2378,N-p50-01,0.3,0.6,9,24330.0
2379,N-p50-01,0.3,0.6,6,24340.0
2380,N-p50-01,0.5,0.8,8,24352.0
2381,N-p50-02,0.5,0.9,0,24398.0
2382,N-t2d150.02,0.3,0.7,7,24404.0
2383,N-p50-02,0.4,0.7,3,24434.0
2384,N-p50-01,0.3,0.6,8,24453.0
2385,N-p50-01,0.4,0.8,9,24456.0
2386,N-p50-01,0.4,0.8,8,24456.0
2387,N-p50-01,0.3,0.7,8,24478.0
2388,N-p50-02,0.4,0.7,8,24493.0
2389,N-p50-01,0.4,0.8,3,24514.0
2390,N-p50-01,0.5,0.8,1,24522.0
2391,N-p50-02,0.3,0.7,6,24534.0
2392,N-p50-02,0.5,0.8,0,24535.0
2393,N-p50-02,0.4,0.8,6,24541.0
2394,N-p50-02,0.2,0.6,8,24545.0
2395,N-p50-01,0.4,0.7,7,24558.0
2396,N-p50-02,0.3,0.7,0,24593.0
2397,N-p50-01,0.3,0.7,5,24598.0
2398,N-p50-02,0.4,0.7,7,24601.0
2399,N-p50-02,0.4,0.7,9,24613.0
2400,N-p50-01,0.4,0.7,3,24631.0
2401,N-p50-01,0.4,0.6,7,24651.0
2402,N-t2d150.02,0.2,0.6,2,24688.0
2403,N-p50-02,0.5,0.8,7,24690.0
2404,N-p50-01,0.3,0.7,4,24698.0
2405,N-p50-02,0.3,0.6,0,24712.0
2406,N-t2d150.02,0.2,0.6,6,24715.0
2407,N-p50-01,0.5,0.8,6,24723.0
2408,N-p50-02,0.5,0.8,8,24733.0
2409,N-p50-02,0.4,0.6,5,24741.0
2410,N-p50-02,0.4,0.7,0,24750.0
2411,N-p50-02,0.4,0.8,4,24773.0
2412,N-p50-02,0.4,0.7,2,24778.0
2413,N-p50-01,0.2,0.6,6,24809.0
2414,N-p50-02,0.5,0.8,2,24811.0
2415,N-p50-02,0.3,0.6,2,24836.0
2416,N-p50-02,0.5,0.8,3,24839.0
2417,N-p50-01,0.3,0.6,0,24852.0
2418,N-p50-01,0.4,0.8,4,24917.0
2419,N-p50-01,0.5,0.8,7,24939.0
2420,N-p50-02,0.3,0.7,4,24944.0
